,time,x,y,z
3000,10.000833402783565,-4.893116864929083,-3.754368161728874,24.6512932037737
3001,10.004167013917826,-4.856486325530375,-3.797474534031208,24.494207182736353
3002,10.007500625052087,-4.822502679148081,-3.842551510845232,24.338777249760078
3003,10.010834236186348,-4.7911431268049975,-3.8895617996135714,24.185043346280604
3004,10.014167847320609,-4.762384457922382,-3.938471918715387,24.033044774680793
3005,10.017501458454872,-4.736203186657874,-3.989252077429015,23.8828203621013
3006,10.020835069589133,-4.7125756781866155,-4.041876021757456,23.734408600637376
3007,10.024168680723394,-4.691478270165268,-4.096320925757617,23.58784780795148
3008,10.027502291857655,-4.672887380858174,-4.15256723633574,23.443176252357652
3009,10.030835902991916,-4.656779612669742,-4.210598538802826,23.300432288134434
3010,10.034169514126177,-4.64313184839822,-4.270401425855562,23.159654488468433
3011,10.037503125260438,-4.631921334006866,-4.331965341668839,23.0208817520858
3012,10.040836736394699,-4.62312576323346,-4.395282453576262,22.884153433670672
3013,10.04417034752896,-4.616723345989909,-4.460347502332807,22.74950944586288
3014,10.047503958663222,-4.612692873809863,-4.527157659294512,22.616990367511065
3015,10.050837569797483,-4.611013781485864,-4.595712388430959,22.48663755587067
3016,10.054171180931744,-4.611666193417254,-4.6660132962961525,22.35849323568417
3017,10.057504792066005,-4.614630976324132,-4.738063992958823,22.232600612053282
3018,10.060838403200266,-4.619889771264581,-4.811869944034742,22.109003952874875
3019,10.064172014334527,-4.627425022585961,-4.88743832422457,21.98774867489271
3020,10.067505625468788,-4.637220014178329,-4.9647778734889405,21.86888145109616
3021,10.07083923660305,-4.649258899231867,-5.043898752267354,21.752450314921795
3022,10.07417284773731,-4.663526694947775,-5.124812391128749,21.638504711751967
3023,10.077506458871571,-4.680009299309042,-5.207531342663843,21.52709559619299
3024,10.080840070005834,-4.698693512412851,-5.292069118700196,21.418275539039723
3025,10.084173681140095,-4.719567019665874,-5.37844004973817,21.312098787698677
3026,10.087507292274356,-4.742618385675372,-5.466659131508725,21.208621347266256
3027,10.090840903408617,-4.767837054186581,-5.556741850437238,21.1079010709677
3028,10.094174514542878,-4.7952133334036535,-5.648704021680275,21.009997739494786
3029,10.09750812567714,-4.824738365484718,-5.742561643619454,20.91497312885713
3030,10.1008417368114,-4.85640410623766,-5.838330718861301,20.822891089190023
3031,10.104175347945661,-4.89020330361856,-5.9360270494335525,20.733817618275573
3032,10.107508959079922,-4.9261294534596605,-6.035666096407601,20.647820933253094
3033,10.110842570214183,-4.964176761482036,-6.137262792973073,20.56497154057281
3034,10.114176181348446,-5.004340102764696,-6.240831319267088,20.48534229100164
3035,10.117509792482707,-5.04661497144709,-6.346384919935813,20.409008447342597
3036,10.120843403616968,-5.090997425029526,-6.453935722567037,20.336047751817166
3037,10.124177014751229,-5.137484025851913,-6.563494507502585,20.266540471503482
3038,10.12751062588549,-5.186071775971726,-6.675070453216249,20.200569426169977
3039,10.130844237019751,-5.236758049497195,-6.78867096162048,20.138220067527435
3040,10.134177848154012,-5.28954051785172,-6.904301410872114,20.0795805122325
3041,10.137511459288273,-5.344417063829037,-7.02196486443865,20.024741529430916
3042,10.140845070422534,-5.401385700029619,-7.141661846378191,19.973796596832543
3043,10.144178681556797,-5.460444479534966,-7.263390088819626,19.926841932044614
3044,10.147512292691058,-5.521591393404942,-7.387144230322142,19.88397646448454
3045,10.150845903825319,-5.584824261742542,-7.512915504589404,19.845301795347247
3046,10.15417951495958,-5.65014063539654,-7.640691488201158,19.81092225543511
3047,10.157513126093841,-5.717537676428333,-7.770455775368881,19.780944853176972
3048,10.160846737228102,-5.787012021907532,-7.902187620432853,19.755479139192023
3049,10.164180348362363,-5.85855966711612,-8.035861635601165,19.734637232080722
3050,10.167513959496624,-5.932175830697293,-8.171447446915236,19.718533752324824
3051,10.170847570630885,-6.007854800760178,-8.308909322300448,19.707285644021283
3052,10.174181181765146,-6.08558978204787,-8.448205799631294,19.7010120402577
3053,10.177514792899409,-6.165372750797062,-8.589289320531151,19.699834226380123
3054,10.18084840403367,-6.247194283817004,-8.732105836067637,19.70387542786539
3055,10.18418201516793,-6.33104337218868,-8.876594417233598,19.7132604766007
3056,10.187515626302192,-6.416907255842403,-9.022686832972482,19.72811575436416
3057,10.190849237436453,-6.504771234052081,-9.17030713113915,19.74856893379636
3058,10.194182848570714,-6.594618461840399,-9.319371260150145,19.77474854668706
3059,10.197516459704975,-6.686429748815561,-9.469786627214638,19.806783709222756
3060,10.200850070839236,-6.78018335320383,-9.621451632008435,19.84480387115796
3061,10.204183681973497,-6.875854762319787,-9.774255272800033,19.888938339950553
3062,10.207517293107758,-6.9734164687214895,-9.928076815906413,19.93931567754282
3063,10.21085090424202,-7.072837736765796,-10.082785231581337,19.996063448801927
3064,10.214184515376282,-7.174084364105941,-10.23823879583405,20.059307654253978
3065,10.217518126510543,-7.277118451548717,-10.394284842017827,20.12917199014859
3066,10.220851737644804,-7.381898149243406,-10.550759314531476,20.205777277086973
3067,10.224185348779065,-7.488377399858992,-10.70748635360971,20.289240826803066
3068,10.227518959913326,-7.596505703584041,-10.864278061190353,20.379675675344867
3069,10.230852571047587,-7.706227845690588,-11.020934112769774,20.477189816609858
3070,10.234186182181848,-7.8174836369175225,-11.17724147784799,20.581885362763533
3071,10.237519793316109,-7.930207688258373,-11.332974403112198,20.69385755129857
3072,10.24085340445037,-8.044329120866173,-11.48789402444291,20.813193874477566
3073,10.244187015584632,-8.15977132259339,-11.641748289502134,20.93997306310458
3074,10.247520626718893,-8.276451746116997,-11.794272098978983,21.074264019283003
3075,10.250854237853154,-8.394281610990804,-11.945187062436707,21.216124707446276
3076,10.254187848987415,-8.513165702754986,-12.094201710443876,21.365601007596076
3077,10.257521460121676,-8.633002197055928,-12.241011847654768,21.52272553430559
3078,10.260855071255937,-8.753682379645392,-12.385300514761642,21.687516347893936
3079,10.264188682390198,-8.875090521400256,-12.526738586227214,21.859975755685138
3080,10.26752229352446,-8.997103734740747,-12.664985334437262,22.040089045263713
3081,10.27085590465872,-9.119591746524664,-12.799688746551922,22.2278230411081
3082,10.274189515792983,-9.242416879432701,-12.93048655138002,22.42312497355829
3083,10.277523126927244,-9.36543394827522,-13.057007033435703,22.62592111831003
