,time,x,y,z
1500,10.000952471663968,-4.891761737244432,-3.7558720335474653,24.645654212505487
1501,10.007619773311744,-4.821335799549073,-3.844197194153922,24.333252859944732
1502,10.014287074959519,-4.761402783944865,-3.9402545541012897,24.027640811746213
1503,10.020954376607296,-4.711776084160753,-4.043791784683551,23.729130764076338
1504,10.027621678255072,-4.672266726876415,-4.154613278638648,23.438030200624155
1505,10.034288979902847,-4.642687042135683,-4.272575793616346,23.154645917102204
1506,10.040956281550624,-4.622853810512114,-4.397584003213127,22.879288145445102
1507,10.0476235831984,-4.6125909214915595,-4.5295859814124,22.612274336191035
1508,10.054290884846175,-4.611731566740957,-4.668568637481047,22.353932667870108
1509,10.060958186493952,-4.620119991718571,-4.814553123535119,22.10460533119309
1510,10.067625488141728,-4.6376128437414295,-4.96759020695863,21.864651627540802
1511,10.074292789789503,-4.664080128143096,-5.1277556002056475,21.634450920568494
1512,10.080960091437278,-4.699405806735437,-5.295145257720096,21.41440549050663
1513,10.087627393085056,-4.743488037447208,-5.469870489614341,21.204943228166716
1514,10.094294694732831,-4.7962390996172575,-5.652053037345797,21.006520305245225
1515,10.100961996380606,-4.85758497570632,-5.8418198747575145,20.819623673411957
1516,10.107629298028384,-4.927464642248463,-6.039297843156262,20.64477352007962
1517,10.114296599676159,-5.005829029551458,-6.244607930456608,20.48252553402887
1518,10.120963901323934,-5.092639683155975,-6.457859233663181,20.33347303398336
1519,10.127631202971711,-5.187867105569822,-6.6791424805206985,20.19824887255894
1520,10.134298504619487,-5.291488761895249,-6.908523073537455,20.077527031096295
1521,10.140965806267262,-5.4034867661000066,-7.146033592011266,19.972023911676622
1522,10.14763310791504,-5.523845191114955,-7.391665684330445,19.882499078894472
1523,10.154300409562815,-5.652547034533758,-7.64536130689014,19.80975554192277
1524,10.16096771121059,-5.7895707644173084,-7.907003272742735,19.754639196979774
1525,10.167635012858367,-5.934886478073725,-8.176405076719565,19.718037497292435
1526,10.174302314506143,-6.088451615736648,-8.453299964699552,19.700877050141003
1527,10.180969616153918,-6.250206234773017,-8.73732929745995,19.70411999940292
1528,10.187636917801695,-6.420067787545951,-9.028030352154069,19.728758674830633
1529,10.19430421944947,-6.597925459866218,-9.324823296168223,19.775808981472764
1530,10.200971521097246,-6.78363402613308,-9.626998177709723,19.84630123597517
1531,10.207638822745023,-6.977007182578854,-9.93370096186344,19.941269352539674
1532,10.214306124392799,-7.177810542229103,-10.243920664118686,20.061736775565787
1533,10.220973426040574,-7.385754132508314,-10.556475980406242,20.208700132222084
1534,10.227640727688351,-7.600484594464007,-10.870002926040295,20.383109768408985
1535,10.234308029336127,-7.821577149522075,-11.18294426343939,20.58584675386516
1536,10.240975330983902,-8.04852739525191,-11.493540637586408,20.817696520977996
1537,10.24764263263168,-8.280743265418172,-11.799824649026887,21.07931941450566
1538,10.254309934279455,-8.517537078345695,-12.09961825854392,21.37121742592884
1539,10.26097723592723,-8.758118253252999,-12.390535297145439,21.69369817261817
1540,10.267644537575007,-9.001586668376483,-12.669988964566544,22.046836027377683
1541,10.274311839222783,-9.246927245405203,-12.935206314161082,22.430431449791197
1542,10.280979140870558,-9.493006052749603,-13.18325006220624,22.843969514845586
1543,10.287646442518335,-9.738568242374257,-13.41104896041889,23.2865781215195
1544,10.29431374416611,-9.982238546611706,-13.615437194324757,23.756989352541968
1545,10.300981045813886,-10.222524385935586,-13.79320357602615,24.253503098932875
1546,10.307648347461662,-10.457822460471284,-13.941150117544657,24.77395816085938
