,time,x,y,z
1126,10.004936321453254,-4.848409686362767,-3.8077024008353675,24.45819137451531
1127,10.013821700069109,-4.765250185496243,-3.933304545518604,24.048747330656436
1128,10.022707078684965,-4.7004181241385865,-4.072225683326081,23.651877689171712
1129,10.03159245730082,-4.6534669909660105,-4.224014239976571,23.268310650696172
1130,10.040477835916676,-4.6239569424209135,-4.3883801318713465,22.89877562318636
1131,10.04936321453253,-4.611467156772067,-4.565175931277829,22.54401995167554
1132,10.058248593148386,-4.615605521449793,-4.754377727544336,22.20482395833152
1133,10.067133971764243,-4.6360158601812,-4.956065815166462,21.88201469387472
1134,10.076019350380097,-4.672382899345732,-5.170405170453947,21.576478715632685
1135,10.084904728995953,-4.724435135451081,-5.397625612951238,21.289174125597487
1136,10.093790107611808,-4.791945752211075,-5.638001410756894,21.021142011208596
1137,10.102675486227664,-4.874731691638306,-5.891830033193071,20.773517336332944
1138,10.111560864843518,-4.972650946018956,-6.159409683147748,20.547539235877963
1139,10.120446243459375,-5.085598101145346,-6.441015186082234,20.344560545768186
1140,10.12933162207523,-5.213498124922551,-6.7368717916813985,20.166056312401945
1141,10.138217000691085,-5.356298362765975,-7.047126429425103,20.01363088988343
1142,10.147102379306942,-5.513958607735211,-7.371815884748076,19.889022951537317
1143,10.155987757922796,-5.686439183814802,-7.710831591242794,19.794107751190797
1144,10.164873136538652,-5.873686910137462,-8.06388056850153,19.7308958745133
1145,10.173758515154507,-6.075618707080385,-8.430442363737145,19.70152688131944
1146,10.182643893770363,-6.292102822093833,-8.809721974446978,19.708256971363713
1147,10.191529272386218,-6.522937438063307,-9.20059878743668,19.753438896557963
1148,10.200414651002074,-6.7678266404186465,-9.601572657353506,19.839491956483002
1149,10.209300029617928,-7.02635373983964,-10.01070761148977,19.968860845408486
1150,10.218185408233785,-7.297951974688037,-10.42557506252248,20.143960614140095
1151,10.22707078684964,-7.581873141011787,-10.843200107218127,20.36710589100297
1152,10.235956165465495,-7.877154351422989,-11.260012329971529,20.64042293424262
1153,10.244841544081352,-8.182583850706799,-11.671806629402639,20.965742917679542
1154,10.253726922697206,-8.49666711138717,-12.07372028063381,21.344475682238418
1155,10.262612301313062,-8.817594701773329,-12.460230666687332,21.77746579709414
1156,10.271497679928917,-9.143213893225404,-12.82518241466048,22.264832351940807
1157,10.280383058544773,-9.471006478755278,-13.16185059380649,22.805798133117896
1158,10.289268437160628,-9.798075686128373,-13.46304745961087,23.398515401817356
1159,10.298153815776484,-10.12114541264598,-13.721278746266421,24.039898643376674
1160,10.30703919439234,-10.436575066922225,-13.928952990149519,24.725478440546965
1161,10.315924573008195,-10.74039323304322,-14.078644028439227,25.449291635899073
1162,10.32480995162405,-11.028352983704856,-14.163401760149574,26.203826166729993
1163,10.333695330239905,-11.296010478306007,-14.177098963589028,26.98003859643119
1164,10.342580708855762,-11.538827505508237,-14.114798995170693,27.76745843098441
1165,10.351466087471616,-11.752296427240537,-13.973115993573039,28.554392477482196
1166,10.360351466087472,-11.932083827880364,-13.75054144475255,29.328230100974253
1167,10.369236844703327,-12.0741871035466,-13.447702494042987,30.075844619436307
1168,10.378122223319183,-12.175095577533043,-13.067521923091896,30.7840716170491
1169,10.38700760193504,-12.231946348795148,-12.615253334178146,31.44023623553468
