,time,x,y,z
1800,10.000926011667747,-4.892062451762318,-3.7555395135734297,24.64690383571204
1801,10.00648208167423,-4.832605732373808,-3.828572922520735,24.386085420165426
1802,10.012038151680711,-4.780457598560454,-3.90700883451401,24.129944312202323
1803,10.017594221687194,-4.735510687418472,-3.9906925986629314,23.878662569987522
1804,10.023150291693677,-4.697655852759045,-4.079497604715618,23.63241896464855
1805,10.028706361700158,-4.666783730879789,-4.173323566536115,23.391390873397782
1806,10.03426243170664,-4.642786125841125,-4.272094747926645,23.15575602570337
1807,10.039818501713123,-4.625557223782357,-4.3757581856089685,22.92569412372579
1808,10.045374571719604,-4.614994648405933,-4.484281832557329,22.701388348765832
1809,10.050930641726087,-4.611000351543443,-4.597652770685493,22.48302678532976
1810,10.056486711732568,-4.613481367303225,-4.715875319656622,22.27080375026405
1811,10.06204278173905,-4.622350415226838,-4.838969231378287,22.06492108008059
1812,10.067598851745533,-4.637526377249451,-4.966967783851388,21.86558933542619
1813,10.073154921752014,-4.658934645157128,-5.099915938891064,21.67302899193502
1814,10.078710991758497,-4.686507346424793,-5.237868403190781,21.48747155664796
1815,10.08426706176498,-4.720183458003794,-5.380887721887949,21.3091606872281
1816,10.08982313177146,-4.7599088003415355,-5.529042269614246,21.138353240446023
1817,10.095379201777943,-4.805635933923801,-5.682404236787039,20.975320327845054
1818,10.100935271784426,-4.857323936817459,-5.841047498573868,20.82034829692309
1819,10.106491341790907,-4.914938090288256,-6.005045436595775,20.673739710340833
1820,10.11204741179739,-4.978449447210148,-6.174468625451066,20.535814242108906
1821,10.11760348180387,-5.047834322013141,-6.349382447966031,20.40690958695212
1822,10.123159551810353,-5.123073626341321,-6.529844493557089,20.28738216779339
1823,10.128715621816836,-5.2041521529802015,-6.715901882778207,20.1776079127532
1824,10.134271691823317,-5.291057709473598,-6.907588377232931,20.07798281002993
1825,10.1398277618298,-5.383780149028772,-7.104921304027545,19.988923374109568
1826,10.145383831836282,-5.482310298894779,-7.307898290692122,19.91086700073439
1827,10.150939901842763,-5.58663872174106,-7.516493760716435,19.844271980296945
1828,10.156495971849246,-5.696754404262279,-7.730655201205665,19.789617511539255
1829,10.162052041855729,-5.812643257744207,-7.9502992191379525,19.747403187074163
1830,10.16760811186221,-5.934286513123741,-8.175307295387448,19.718148379963765
1831,10.173164181868692,-6.061658954393858,-8.405521350871199,19.702391128684265
1832,10.178720251875173,-6.194726994193814,-8.640739063076543,19.700686580803847
1833,10.184276321881656,-6.333446609299882,-8.880708878704233,19.713605103936953
1834,10.189832391888139,-6.477761107313652,-9.125125036578705,19.74172953942281
1835,10.19538846189462,-6.627598724066648,-9.373622100642057,19.785652172730124
1836,10.200944531901103,-6.782870090356921,-9.62576976397372,19.84597067082844
1837,10.206500601907585,-6.94346550490851,-9.881067267758812,19.923283430795642
1838,10.212056671914066,-7.10925208445439,-10.138937995674373,20.01818401669532
1839,10.217612741920549,-7.280070801034271,-10.398724384929283,20.131254543534844
1840,10.223168811927032,-7.455733301067441,-10.659682488909349,20.26305822974384
1841,10.228724881933513,-7.636018798570686,-10.92097783475497,20.41413072269749
1842,10.234280951939995,-7.820670765114834,-11.181681157673982,20.58497033282217
1843,10.239837021946476,-8.009393653933682,-11.440765038453849,20.776027232162427
1844,10.245393091952959,-8.201849597329565,-11.697101451304892,20.98769130620925
1845,10.250949161959442,-8.397655303876935,-11.949461012025473,21.220279073946855
1846,10.256505231965923,-8.596378944813395,-12.196513040261049,21.47401929080323
1847,10.262061301972405,-8.797537436812723,-12.436827809028234,21.749038026162683
1848,10.267617371978888,-9.000593875437591,-12.66888052275888,22.045342402536935
1849,10.273173441985369,-9.204955566727138,-12.891057956105092,22.362804390909734
1850,10.278729511991852,-9.409972399277379,-13.10166732381759,22.701143639635955
1851,10.284285581998335,-9.614936048943447,-13.2989482276369,23.05991129559394
1852,10.289841652004815,-9.819079771270703,-13.481087534833888,23.438473329145488
1853,10.295397722011298,-10.02157927925672,-13.64623738789346,23.835995989524275
1854,10.30095379201778,-10.221554468610378,-13.792536692544752,24.25143175613825
1855,10.306509862024262,-10.418072422761673,-13.91813537668591,24.68350873593281
1856,10.312065932030745,-10.610151576759069,-14.021222381173423,25.13072176106135
1857,10.317622002037226,-10.796767271236677,-14.100055507575545,25.591328232075533
1858,10.323178072043708,-10.976858737257821,-14.152994900881765,26.063347187646112
1859,10.328734142050191,-11.149337410818982,-14.178536307741814,26.54456430978416
1860,10.334290212056672,-11.313096791097305,-14.175347193352897,27.032541493068383
1861,10.339846282063155,-11.467023674770639,-14.142302369631725,27.52463265048486
1862,10.345402352069637,-11.610010610495232,-14.07851752345117,28.018005878838846
1863,10.350958422076118,-11.740969546686562,-13.98338184735431,28.509671461266315
1864,10.356514492082601,-11.858846342105712,-13.856586747491278,28.996515957284206
1865,10.362070562089082,-11.962635926415548,-13.698149678197822,29.475341863201788
1866,10.367626632095565,-12.051397845896046,-13.508432462199396,29.94291226732882
1867,10.373182702102048,-12.124271677748565,-13.288152523194222,30.395998902847772
1868,10.378738772108528,-12.18049206720826,-13.038386446081052,30.831433105023123
1869,10.384294842115011,-12.219402927530778,-12.760564911314566,31.246158012998578
1870,10.389850912121494,-12.240470300303352,-12.456459248757891,31.63727975307411
1871,10.395406982127975,-12.243293628829958,-12.12815897567559,32.00211711351548
1872,10.400963052134458,-12.227614925280097,-11.77804150388603,32.33824684626597
1873,10.40651912214094,-12.19332563886437,-11.408733628233419,32.64354415446551
1874,10.412075192147421,-12.140470854541892,-11.023067379099386,32.91621589290806
1875,10.417631262153904,-12.069250751850927,-10.624030385341412,33.15482618291209
1876,10.423187332160385,-11.980019207549933,-10.214712943921944,33.35831329007661
1877,10.428743402166868,-11.873279545122674,-9.798253579791167,33.52599731426726
1878,10.43429947217335,-11.74967758874251,-9.377784587013036,33.6575788755353
1879,10.439855542179831,-11.609992169917259,-8.95637952342868,33.75312885937529
1880,10.445411612186314,-11.45512340615103,-8.537004218054946,33.813070075542434
1881,10.450967682192797,-11.286079107597487,-8.122472599233884,33.83815187944221
1882,10.456523752199278,-11.103959669734012,-7.715408511235246,33.82941878735977
1883,10.46207982220576,-10.909941906004999,-7.318214337537773,33.78817457879942
1884,10.467635892212243,-10.705262261308464,-6.933046871056879,33.715943350176566
1885,10.473191962218724,-10.491199825645678,-6.561800538789912,33.614428924268324
1886,10.478748032225207,-10.269059556711493,-6.20609790873422,33.48547397054933
1887,10.484304102231688,-10.040156088436975,-5.867287060612206,33.33102011851969
1888,10.48986017223817,-9.8057984467232,-5.546445151637146,33.15307011922761
1889,10.495416242244653,-9.567275929756002,-5.244387405207562,32.95365287363881
1890,10.500972312251134,-9.325845368725702,-4.961680712869756,32.73479200759084
1891,10.506528382257617,-9.082719921349193,-4.6986608740720825,32.49847843758883
1892,10.5120844522641,-8.839059477390409,-4.4554525516197865,32.246647116004176
1893,10.51764052227058,-8.595962713730756,-4.23199105247386,31.981158007741175
1894,10.523196592277063,-8.354460776101396,-4.028045190850143,31.70378116449654
1895,10.528752662283546,-8.115512583723024,-3.8432404073619946,31.41618582029186
1896,10.534308732290027,-7.880001592951221,-3.677081609033603,31.11993293282702
1897,10.53986480229651,-7.648733975148191,-3.528975185793971,30.81647101412597
1898,10.54542087230299,-7.422438039802063,-3.3982498229114904,30.507134696980586
1899,10.550976942309473,-7.201764778575593,-3.284175815161574,30.19314566588784
1900,10.556533012315956,-6.987289378275092,-3.185982693899125,29.87561551363529
1901,10.562089082322437,-6.779513543052335,-3.1028750525142197,29.55555008522919
1902,10.56764515232892,-6.578868519063744,-3.034046497417406,29.23385502605933
1903,10.573201222335403,-6.385718646186474,-2.9786917797276597,28.911342117696794
1904,10.578757292341884,-6.2003653306207,-2.936017110694372,28.588736143574586
1905,10.584313362348366,-6.023051273850107,-2.90524905045273,28.266681999514574
1906,10.589869432354849,-5.853965015130723,-2.8856412929761848,27.94575199048032
1907,10.59542550236133,-5.693245453113992,-2.8764804904431664,27.62645293677314
1908,10.600981572367813,-5.54098637426204,-2.877090881143322,27.309233002530686
1909,10.606537642374294,-5.397241123639358,-2.886837228291596,26.99448846313357
1910,10.612093712380776,-5.2620269659168155,-2.90512729946743,26.682569832325598
1911,10.617649782387259,-5.135329440328233,-2.931413165813404,26.37378774711997
1912,10.62320585239374,-5.01710647900702,-2.965191895264619,26.06841833323604
1913,10.628761922400223,-4.907292334262988,-3.0060055823478944,25.76670816063444
1914,10.634317992406705,-4.805801282035547,-3.0534408790802385,25.468878754737524
1915,10.639874062413186,-4.712531091547022,-3.1071280571636484,25.175130686608462
1916,10.64543013241967,-4.627366233558098,-3.1667398265841,24.885647278611305
1917,10.650986202426152,-4.5501808552583425,-3.231989813030358,24.600597932506616
1918,10.656542272432633,-4.480841508374613,-3.302630864565858,24.320141130051965
1919,10.662098342439116,-4.419209629490174,-3.378453188109152,24.044427128177414
1920,10.667654412445597,-4.365143779533221,-3.459282429951253,23.773600382262785
1921,10.67321048245208,-4.318501659737514,-3.5449776618442974,23.507801736530574
1922,10.678766552458562,-4.2791419123561685,-3.6354293429280413,23.24717040388957
1923,10.684322622465043,-4.246925708451177,-3.7305572754454404,22.99184577084516
1924,10.689878692471526,-4.22171814088256,-3.8303085662390624,22.74196905254586
1925,10.695434762478008,-4.203389434167948,-3.9346556079961994,22.497684821172005
1926,10.70099083248449,-4.191815978782788,-4.04359409212647,22.25914243226886
1927,10.706546902490972,-4.186881203706694,-4.157141070947667,22.02649737695515
1928,10.712102972497455,-4.188476297337286,-4.275333030596005,21.79991255820564
1929,10.717659042503936,-4.196500790058846,-4.39822399278,21.579559520869672
1930,10.723215112510418,-4.210862997827124,-4.525883679666876,21.36561965853025
1931,10.728771182516901,-4.231480344772025,-4.658395663956555,21.158285384177457
1932,10.734327252523382,-4.258279571602187,-4.795855538636312,20.95776129403346
1933,10.739883322529865,-4.291196828908725,-4.938369096479782,20.764265325854733
1934,10.745439392536346,-4.330177672691552,-5.086050460933463,20.578029907437845
1935,10.750995462542829,-4.375176953792664,-5.239020219139808,20.399303115582125
1936,10.756551532549311,-4.4261586143957805,-5.397403472996335,20.22834982952797
1937,10.762107602555792,-4.48309538185413,-5.56132784324122,20.06545289069651
1938,10.767663672562275,-4.545968375935242,-5.73092136887781,19.910914255234033
1939,10.773219742568758,-4.614766619622567,-5.9063103023825105,19.765056137077064
1940,10.778775812575239,-4.6894864509048295,-6.08761676611622,19.628222133408432
1941,10.784331882581721,-4.770130835930826,-6.274956255746761,19.500778314914474
1942,10.789887952588204,-4.8567085815877,-6.468434955132311,19.383114272269403
1943,10.795444022594685,-4.949233438017419,-6.66814685089685,19.275644087523055
1944,10.801000092601168,-5.047723088150054,-6.874170608470837,19.17880722255108
1945,10.806556162607649,-5.15219801750477,-7.08656619883521,19.09306927390086
1946,10.812112232614131,-5.262680252987977,-7.305371237880396,19.018922584726315
1947,10.817668302620614,-5.379191964770992,-7.530597032801505,18.956886648130038
1948,10.823224372627095,-5.501753921006638,-7.762224295948574,18.90750828104367
1949,10.828780442633578,-5.6303837872821925,-8.000198532051199,18.871361486490304
1950,10.83433651264006,-5.765094256477519,-8.24442506447387,18.849046975613835
1951,10.839892582646542,-5.905891002066186,-8.494763710909623,18.841191250894603
1952,10.845448652653024,-6.052770445694265,-8.751023105439169,18.848445195393055
1953,10.851004722659507,-6.2057173263130805,-9.012954664146028,18.871482078646277
1954,10.856560792665988,-6.364702070410447,-9.280246256041055,18.910994871083652
1955,10.86211686267247,-6.529677947116546,-9.552515541504146,18.967692810040482
1956,10.867672932678952,-6.700578021468089,-9.829303153292853,19.042297041914853
1957,10.873229002685434,-6.8773118818524,-10.110065612340208,19.13553532526997
1958,10.878785072691917,-7.059762185150649,-10.3941683280709,19.24813557031349
